Q,A,role
..  응.,아.. 단순한 새끼. 아메바야?,선우
..  응.,아.. 단순한 새끼. 너 아메바야?,선우
피한다고 고생이 많지..!?,"나 아, 몰라.  점심 때 잘 거야.",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 때 거야. 잘",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 잘 거야.",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 때 잘 거야.",선우
고생이 많다~,"나 아, 몰라.  점심 때 잘 거야.",선우
고생이 많다~,"아, 몰라. 나 점심 때 거야. 잘",선우
고생이 많다~,"아, 몰라. 나 점심 잘 거야.",선우
고생이 많다~,"아, 몰라. 나 점심 때 잘 거야.",선우
뭐. 불쌍한 거?! ..!!,"나 아, 몰라.  점심 때 잘 거야.",선우
뭐. 불쌍한 거?! ..!!,"아, 몰라. 나 점심 때 거야. 잘",선우
뭐. 불쌍한 거?! ..!!,"아, 몰라. 나 점심 잘 거야.",선우
뭐. 불쌍한 거?! ..!!,"아, 몰라. 나 점심 때 잘 거야.",선우
고생이 피한다고  많지..!?,"나 아, 몰라.  점심 때 잘 거야.",선우
고생이 피한다고  많지..!?,"아, 몰라. 나 점심 때 거야. 잘",선우
고생이 피한다고  많지..!?,"아, 몰라. 나 점심 잘 거야.",선우
고생이 피한다고  많지..!?,"아, 몰라. 나 점심 때 잘 거야.",선우
고생이 피한다고 많지..!?,"나 아, 몰라.  점심 때 잘 거야.",선우
고생이 피한다고 많지..!?,"아, 몰라. 나 점심 때 거야. 잘",선우
고생이 피한다고 많지..!?,"아, 몰라. 나 점심 잘 거야.",선우
고생이 피한다고 많지..!?,"아, 몰라. 나 점심 때 잘 거야.",선우
피한다고 고생이 많지..!?,"나 아, 몰라.  점심 때 잘 거야.",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 때 거야. 잘",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 잘 거야.",선우
피한다고 고생이 많지..!?,"아, 몰라. 나 점심 때 잘 거야.",선우
"..  선우야. 아, 아, 아, 아, 아아..!!",버린다..  죽여,선우
"..  선우야. 아, 아, 아, 아, 아아..!!",버린다.. 죽여,선우
"..  선우야. 아, 아, 아, 아, 아아..!!",죽여 버린다..,선우
야. 선우야..!! 야!!,버린다..  죽여,선우
야. 선우야..!! 야!!,버린다.. 죽여,선우
야. 선우야..!! 야!!,죽여 버린다..,선우
"근데, 선우야.",버린다..  죽여,선우
"근데, 선우야.",버린다.. 죽여,선우
"근데, 선우야.",죽여 버린다..,선우
"선우야. ..   아, 아, 아, 아, 아아..!!",버린다..  죽여,선우
"선우야. ..   아, 아, 아, 아, 아아..!!",버린다.. 죽여,선우
"선우야. ..   아, 아, 아, 아, 아아..!!",죽여 버린다..,선우
".. 선우야. 아, 아, 아, 아, 아아..!!",버린다..  죽여,선우
".. 선우야. 아, 아, 아, 아, 아아..!!",버린다.. 죽여,선우
".. 선우야. 아, 아, 아, 아, 아아..!!",죽여 버린다..,선우
"..  선우야. 아, 아, 아, 아, 아아..!!",버린다..  죽여,선우
"..  선우야. 아, 아, 아, 아, 아아..!!",버린다.. 죽여,선우
"..  선우야. 아, 아, 아, 아, 아아..!!",죽여 버린다..,선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"빵. 야, 10대 ",선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"10대 야, 빵.",선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"야, 10대 빵.",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"빵. 야, 10대 ",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"10대 야, 빵.",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"야, 10대 빵.",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"빵. 야, 10대 ",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"10대 야, 빵.",선우
야 이새끼 앞번호 뽑았으면 삼대에 길이길이 남을 쪽 팔뻔 했어.,"야, 10대 빵.",선우
개 오늘 미친  아니었으면 5대 빵으로 이겼을 거야.,"빵. 야, 10대 ",선우
개 오늘 미친  아니었으면 5대 빵으로 이겼을 거야.,"10대 야, 빵.",선우
개 오늘 미친  아니었으면 5대 빵으로 이겼을 거야.,"야, 10대 빵.",선우
오늘 미친 개 5대 아니었으면 빵으로 이겼을 거야.,"빵. 야, 10대 ",선우
오늘 미친 개 5대 아니었으면 빵으로 이겼을 거야.,"10대 야, 빵.",선우
오늘 미친 개 5대 아니었으면 빵으로 이겼을 거야.,"야, 10대 빵.",선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"빵. 야, 10대 ",선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"10대 야, 빵.",선우
오늘 미친 개 아니었으면 5대 빵으로 이겼을 거야.,"야, 10대 빵.",선우
앞으로 니가 원톱 해.,니가 앞으로  원톱 해.,선우
앞으로 니가 원톱 해.,앞으로 원톱 니가 해.,선우
앞으로 니가 원톱 해.,앞으로 니가 원톱 해.,선우
뜨리! 투! 원! 스타트!!,니가 앞으로  원톱 해.,선우
뜨리! 투! 원! 스타트!!,앞으로 원톱 니가 해.,선우
뜨리! 투! 원! 스타트!!,앞으로 니가 원톱 해.,선우
뜨리! 투! 원! 스타트!!,니가 앞으로  원톱 해.,선우
뜨리! 투! 원! 스타트!!,앞으로 원톱 니가 해.,선우
뜨리! 투! 원! 스타트!!,앞으로 니가 원톱 해.,선우
하라고.  다음부터 니가 원톱,니가 앞으로  원톱 해.,선우
하라고.  다음부터 니가 원톱,앞으로 원톱 니가 해.,선우
하라고.  다음부터 니가 원톱,앞으로 니가 원톱 해.,선우
니가 다음부터 원톱 하라고.,니가 앞으로  원톱 해.,선우
니가 다음부터 원톱 하라고.,앞으로 원톱 니가 해.,선우
니가 다음부터 원톱 하라고.,앞으로 니가 원톱 해.,선우
다음부터 니가 원톱 하라고.,니가 앞으로  원톱 해.,선우
다음부터 니가 원톱 하라고.,앞으로 원톱 니가 해.,선우
다음부터 니가 원톱 하라고.,앞으로 니가 원톱 해.,선우
"야, 얘가 퍽이나 무서워 하겠다.","하겠다. 야, 얘가 퍽이나 무서워 ",선우
"야, 얘가 퍽이나 무서워 하겠다.","얘가 야, 퍽이나 무서워 하겠다.",선우
"야, 얘가 퍽이나 무서워 하겠다.","야, 얘가 퍽이나 무서워 하겠다.",선우
"무섭다, 무서워 진짜","하겠다. 야, 얘가 퍽이나 무서워 ",선우
"무섭다, 무서워 진짜","얘가 야, 퍽이나 무서워 하겠다.",선우
"무섭다, 무서워 진짜","야, 얘가 퍽이나 무서워 하겠다.",선우
와..무서운 놈 흐흫흫,"하겠다. 야, 얘가 퍽이나 무서워 ",선우
와..무서운 놈 흐흫흫,"얘가 야, 퍽이나 무서워 하겠다.",선우
와..무서운 놈 흐흫흫,"야, 얘가 퍽이나 무서워 하겠다.",선우
"무서워.  아,  이 새끼 눈빛 봐.","하겠다. 야, 얘가 퍽이나 무서워 ",선우
"무서워.  아,  이 새끼 눈빛 봐.","얘가 야, 퍽이나 무서워 하겠다.",선우
"무서워.  아,  이 새끼 눈빛 봐.","야, 얘가 퍽이나 무서워 하겠다.",선우
"아, 이 무서워. 새끼 눈빛 봐.","하겠다. 야, 얘가 퍽이나 무서워 ",선우
"아, 이 무서워. 새끼 눈빛 봐.","얘가 야, 퍽이나 무서워 하겠다.",선우
"아, 이 무서워. 새끼 눈빛 봐.","야, 얘가 퍽이나 무서워 하겠다.",선우
"아, 무서워. 새끼 눈빛 봐.","하겠다. 야, 얘가 퍽이나 무서워 ",선우
"아, 무서워. 새끼 눈빛 봐.","얘가 야, 퍽이나 무서워 하겠다.",선우
"아, 무서워. 새끼 눈빛 봐.","야, 얘가 퍽이나 무서워 하겠다.",선우
" 아, 무서워. 이 새끼 눈빛 봐.","하겠다. 야, 얘가 퍽이나 무서워 ",선우
" 아, 무서워. 이 새끼 눈빛 봐.","얘가 야, 퍽이나 무서워 하겠다.",선우
" 아, 무서워. 이 새끼 눈빛 봐.","야, 얘가 퍽이나 무서워 하겠다.",선우
"..  빼라고, 새끼야!!!!!","새끼야!!!!! ..  빼라고, ",선우
"..  빼라고, 새끼야!!!!!",".. 새끼야!!!!! 빼라고,",선우
"..  빼라고, 새끼야!!!!!","..  빼라고, 새끼야!!!!!",선우
"빼라고, 이 새끼야!!!","새끼야!!!!! ..  빼라고, ",선우
"빼라고, 이 새끼야!!!",".. 새끼야!!!!! 빼라고,",선우
"빼라고, 이 새끼야!!!","..  빼라고, 새끼야!!!!!",선우
꺼져!!,"새끼야!!!!! ..  빼라고, ",선우
꺼져!!,".. 새끼야!!!!! 빼라고,",선우
꺼져!!,"..  빼라고, 새끼야!!!!!",선우
빼라고..!!,"새끼야!!!!! ..  빼라고, ",선우
빼라고..!!,".. 새끼야!!!!! 빼라고,",선우
빼라고..!!,"..  빼라고, 새끼야!!!!!",선우
빼라고..!!,"새끼야!!!!! ..  빼라고, ",선우
빼라고..!!,".. 새끼야!!!!! 빼라고,",선우
빼라고..!!,"..  빼라고, 새끼야!!!!!",선우
"빼라고, 이 새끼야!!!","새끼야!!! 빼라고, 이 ",선우
"빼라고, 이 새끼야!!!","빼라고, 새끼야!!! 이",선우
"빼라고, 이 새끼야!!!","빼라고, 새끼야!!!",선우
"빼라고, 이 새끼야!!!","빼라고, 이 새끼야!!!",선우
빼라고..!!,"새끼야!!! 빼라고, 이 ",선우
빼라고..!!,"빼라고, 새끼야!!! 이",선우
빼라고..!!,"빼라고, 새끼야!!!",선우
빼라고..!!,"빼라고, 이 새끼야!!!",선우
마세요! 새끼야..!!,"새끼야!!! 빼라고, 이 ",선우
마세요! 새끼야..!!,"빼라고, 새끼야!!! 이",선우
마세요! 새끼야..!!,"빼라고, 새끼야!!!",선우
마세요! 새끼야..!!,"빼라고, 이 새끼야!!!",선우
"새끼야!!!!! ..  빼라고, ","새끼야!!! 빼라고, 이 ",선우
"새끼야!!!!! ..  빼라고, ","빼라고, 새끼야!!! 이",선우
"새끼야!!!!! ..  빼라고, ","빼라고, 새끼야!!!",선우
"새끼야!!!!! ..  빼라고, ","빼라고, 이 새끼야!!!",선우
"빼라고, .. 새끼야!!!!!","새끼야!!! 빼라고, 이 ",선우
"빼라고, .. 새끼야!!!!!","빼라고, 새끼야!!! 이",선우
"빼라고, .. 새끼야!!!!!","빼라고, 새끼야!!!",선우
"빼라고, .. 새끼야!!!!!","빼라고, 이 새끼야!!!",선우
"..  빼라고, 새끼야!!!!!","새끼야!!! 빼라고, 이 ",선우
"..  빼라고, 새끼야!!!!!","빼라고, 새끼야!!! 이",선우
"..  빼라고, 새끼야!!!!!","빼라고, 새끼야!!!",선우
"..  빼라고, 새끼야!!!!!","빼라고, 이 새끼야!!!",선우
진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"미친 새끼, 아으..!!",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"미친 새끼, 아으..!!",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"미친 새끼, 아으..!!",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아우 씨, 답답한 새끼 진짜..",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"아우 씨, 답답한 새끼 진짜..",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아우 씨, 답답한 새끼 진짜..",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"진짜 아, 나  꼴통새끼.",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"진짜 아, 나  꼴통새끼.",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"진짜 아, 나  꼴통새끼.",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 진짜 나 꼴통새끼.",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"아, 진짜 나 꼴통새끼.",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 진짜 나 꼴통새끼.",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 진짜 꼴통새끼.",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"아, 진짜 꼴통새끼.",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 진짜 꼴통새끼.",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 나 진짜 꼴통새끼.",내가 진짜 아오..아오..  진짜 너한테 맡긴  미친놈이지 진짜,선우
"아, 나 진짜 꼴통새끼.",아오..아오.. 진짜 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
"아, 나 진짜 꼴통새끼.",진짜 아오..아오.. 내가 진짜 너한테 맡긴 내가 미친놈이지 진짜,선우
".. 야, 너 잠깐 빼면 안 되냐?",빼냐..!?  아빠 유품인데 어떻게,선우
".. 야, 너 잠깐 빼면 안 되냐?",유품인데 아빠 어떻게 빼냐..!?,선우
".. 야, 너 잠깐 빼면 안 되냐?",아빠 유품인데 빼냐..!?,선우
".. 야, 너 잠깐 빼면 안 되냐?",아빠 유품인데 어떻게 빼냐..!?,선우
야 잠깐만.,빼냐..!?  아빠 유품인데 어떻게,선우
야 잠깐만.,유품인데 아빠 어떻게 빼냐..!?,선우
야 잠깐만.,아빠 유품인데 빼냐..!?,선우
야 잠깐만.,아빠 유품인데 어떻게 빼냐..!?,선우
야 잠깐만.,빼냐..!?  아빠 유품인데 어떻게,선우
야 잠깐만.,유품인데 아빠 어떻게 빼냐..!?,선우
야 잠깐만.,아빠 유품인데 빼냐..!?,선우
야 잠깐만.,아빠 유품인데 어떻게 빼냐..!?,선우
"되냐? .. 야, 너 잠깐 빼면 안 ",빼냐..!?  아빠 유품인데 어떻게,선우
"되냐? .. 야, 너 잠깐 빼면 안 ",유품인데 아빠 어떻게 빼냐..!?,선우
"되냐? .. 야, 너 잠깐 빼면 안 ",아빠 유품인데 빼냐..!?,선우
"되냐? .. 야, 너 잠깐 빼면 안 ",아빠 유품인데 어떻게 빼냐..!?,선우
".. 야, 너 잠깐 안 빼면 되냐?",빼냐..!?  아빠 유품인데 어떻게,선우
".. 야, 너 잠깐 안 빼면 되냐?",유품인데 아빠 어떻게 빼냐..!?,선우
".. 야, 너 잠깐 안 빼면 되냐?",아빠 유품인데 빼냐..!?,선우
".. 야, 너 잠깐 안 빼면 되냐?",아빠 유품인데 어떻게 빼냐..!?,선우
".. 야, 잠깐 빼면 안 되냐?",빼냐..!?  아빠 유품인데 어떻게,선우
".. 야, 잠깐 빼면 안 되냐?",유품인데 아빠 어떻게 빼냐..!?,선우
".. 야, 잠깐 빼면 안 되냐?",아빠 유품인데 빼냐..!?,선우
".. 야, 잠깐 빼면 안 되냐?",아빠 유품인데 어떻게 빼냐..!?,선우
".. 야, 너 잠깐 빼면 안 되냐?",빼냐..!?  아빠 유품인데 어떻게,선우
".. 야, 너 잠깐 빼면 안 되냐?",유품인데 아빠 어떻게 빼냐..!?,선우
".. 야, 너 잠깐 빼면 안 되냐?",아빠 유품인데 빼냐..!?,선우
".. 야, 너 잠깐 빼면 안 되냐?",아빠 유품인데 어떻게 빼냐..!?,선우
"아, 경찰이..  도둑 들었나? 개봉 첫날이라 그래. 내일은 괜찮아.",또 내일  오자고?,선우
"아, 경찰이..  도둑 들었나? 개봉 첫날이라 그래. 내일은 괜찮아.",또 내일 오자고?,선우
"아, 경찰이..  도둑 들었나? 개봉 첫날이라 그래. 내일은 괜찮아.",내일 오자고?,선우
"아, 경찰이..  도둑 들었나? 개봉 첫날이라 그래. 내일은 괜찮아.",내일 또 오자고?,선우
내일 해.,또 내일  오자고?,선우
내일 해.,또 내일 오자고?,선우
내일 해.,내일 오자고?,선우
내일 해.,내일 또 오자고?,선우
내일 첫 판 지면 바로 오겠네. 그치?,또 내일  오자고?,선우
내일 첫 판 지면 바로 오겠네. 그치?,또 내일 오자고?,선우
내일 첫 판 지면 바로 오겠네. 그치?,내일 오자고?,선우
내일 첫 판 지면 바로 오겠네. 그치?,내일 또 오자고?,선우
첫날이라  개봉  그래. 내일은 괜찮아.,또 내일  오자고?,선우
첫날이라  개봉  그래. 내일은 괜찮아.,또 내일 오자고?,선우
첫날이라  개봉  그래. 내일은 괜찮아.,내일 오자고?,선우
첫날이라  개봉  그래. 내일은 괜찮아.,내일 또 오자고?,선우
개봉 첫날이라 내일은 그래. 괜찮아.,또 내일  오자고?,선우
개봉 첫날이라 내일은 그래. 괜찮아.,또 내일 오자고?,선우
개봉 첫날이라 내일은 그래. 괜찮아.,내일 오자고?,선우
개봉 첫날이라 내일은 그래. 괜찮아.,내일 또 오자고?,선우
개봉 첫날이라 그래. 내일은 괜찮아.,또 내일  오자고?,선우
개봉 첫날이라 그래. 내일은 괜찮아.,또 내일 오자고?,선우
개봉 첫날이라 그래. 내일은 괜찮아.,내일 오자고?,선우
개봉 첫날이라 그래. 내일은 괜찮아.,내일 또 오자고?,선우
..  가자.,"야자  아, 어디.  하러 다시 가자고?",선우
..  가자.,"어디. 아, 야자 하러 다시 가자고?",선우
..  가자.," 아, 어디. 야자 하러 다시 가자고?",선우
"가자, 가자.","야자  아, 어디.  하러 다시 가자고?",선우
"가자, 가자.","어디. 아, 야자 하러 다시 가자고?",선우
