Q,A,role
집에 전자레인지 있지?,예.,택
집에 전자레인지 있지?,예.,택
아빠 기다리신다 얼른 가 얼른 .,계세요.  안녕히,택
아빠 기다리신다 얼른 가 얼른 .,계세요. 안녕히,택
아빠 기다리신다 얼른 가 얼른 .,안녕히 계세요.,택
우리 아빠랑 간다 내가! 우리 아빠랑,계세요.  안녕히,택
우리 아빠랑 간다 내가! 우리 아빠랑,계세요. 안녕히,택
우리 아빠랑 간다 내가! 우리 아빠랑,안녕히 계세요.,택
나..갈게!,계세요.  안녕히,택
나..갈게!,계세요. 안녕히,택
나..갈게!,안녕히 계세요.,택
"됐어, ..  내가 아빠랑 통화할게. 얼른 가.",계세요.  안녕히,택
"됐어, ..  내가 아빠랑 통화할게. 얼른 가.",계세요. 안녕히,택
"됐어, ..  내가 아빠랑 통화할게. 얼른 가.",안녕히 계세요.,택
".. 됐어, 아빠랑 내가 통화할게. 얼른 가.",계세요.  안녕히,택
".. 됐어, 아빠랑 내가 통화할게. 얼른 가.",계세요. 안녕히,택
".. 됐어, 아빠랑 내가 통화할게. 얼른 가.",안녕히 계세요.,택
".. 됐어, 내가 아빠랑 통화할게. 얼른 가.",계세요.  안녕히,택
".. 됐어, 내가 아빠랑 통화할게. 얼른 가.",계세요. 안녕히,택
".. 됐어, 내가 아빠랑 통화할게. 얼른 가.",안녕히 계세요.,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,너 응. 근데  학교 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 너 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 너 학교 안 갔어?,택
응. 어제 아침에 집 나왔대.,너 응. 근데  학교 안 갔어?,택
응. 어제 아침에 집 나왔대.,응. 근데 학교 너 안 갔어?,택
응. 어제 아침에 집 나왔대.,응. 근데 학교 안 갔어?,택
응. 어제 아침에 집 나왔대.,응. 근데 너 학교 안 갔어?,택
오늘 아침은 뭐니?,너 응. 근데  학교 안 갔어?,택
오늘 아침은 뭐니?,응. 근데 학교 너 안 갔어?,택
오늘 아침은 뭐니?,응. 근데 학교 안 갔어?,택
오늘 아침은 뭐니?,응. 근데 너 학교 안 갔어?,택
너 희동이  아침부터 웬일이냐?  어제 집에 왔어?,너 응. 근데  학교 안 갔어?,택
너 희동이  아침부터 웬일이냐?  어제 집에 왔어?,응. 근데 학교 너 안 갔어?,택
너 희동이  아침부터 웬일이냐?  어제 집에 왔어?,응. 근데 학교 안 갔어?,택
너 희동이  아침부터 웬일이냐?  어제 집에 왔어?,응. 근데 너 학교 안 갔어?,택
희동이 너 아침부터 너 웬일이냐? 어제 집에 왔어?,너 응. 근데  학교 안 갔어?,택
희동이 너 아침부터 너 웬일이냐? 어제 집에 왔어?,응. 근데 학교 너 안 갔어?,택
희동이 너 아침부터 너 웬일이냐? 어제 집에 왔어?,응. 근데 학교 안 갔어?,택
희동이 너 아침부터 너 웬일이냐? 어제 집에 왔어?,응. 근데 너 학교 안 갔어?,택
희동이 아침부터 웬일이냐? 너 어제 집에 왔어?,너 응. 근데  학교 안 갔어?,택
희동이 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 너 안 갔어?,택
희동이 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 안 갔어?,택
희동이 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 너 학교 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,너 응. 근데  학교 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 너 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 학교 안 갔어?,택
희동이 너 아침부터 웬일이냐? 너 어제 집에 왔어?,응. 근데 너 학교 안 갔어?,택
"야, 오늘 일요일이야..",아..,택
"야, 오늘 일요일이야..",아..,택
야 근데 일요일?,아..,택
야 근데 일요일?,아..,택
오늘.,아..,택
오늘.,아..,택
"오늘 야,  일요일이야..",아..,택
"오늘 야,  일요일이야..",아..,택
"오늘 야, 일요일이야..",아..,택
"오늘 야, 일요일이야..",아..,택
"야, 오늘 일요일이야..",아..,택
"야, 오늘 일요일이야..",아..,택
네.  가자.,먹겠습니다.  잘,택
네.  가자.,먹겠습니다. 잘,택
네.  가자.,잘 먹겠습니다.,택
"그래, 가자",먹겠습니다.  잘,택
"그래, 가자",먹겠습니다. 잘,택
"그래, 가자",잘 먹겠습니다.,택
..  가자.,먹겠습니다.  잘,택
..  가자.,먹겠습니다. 잘,택
..  가자.,잘 먹겠습니다.,택
가자. 네.,먹겠습니다.  잘,택
가자. 네.,먹겠습니다. 잘,택
가자. 네.,잘 먹겠습니다.,택
가자. 네.,먹겠습니다.  잘,택
가자. 네.,먹겠습니다. 잘,택
가자. 네.,잘 먹겠습니다.,택
네.  가자.,먹겠습니다.  잘,택
네.  가자.,먹겠습니다. 잘,택
네.  가자.,잘 먹겠습니다.,택
그래. 택이 안녕.,"잠  어, 안녕.  못 잤냐?",택
그래. 택이 안녕.,"어, 잠 안녕. 못 잤냐?",택
그래. 택이 안녕.," 어, 안녕. 잠 못 잤냐?",택
"여보세요, 택아?","잠  어, 안녕.  못 잤냐?",택
"여보세요, 택아?","어, 잠 안녕. 못 잤냐?",택
"여보세요, 택아?"," 어, 안녕. 잠 못 잤냐?",택
"어, 택아!","잠  어, 안녕.  못 잤냐?",택
"어, 택아!","어, 잠 안녕. 못 잤냐?",택
"어, 택아!"," 어, 안녕. 잠 못 잤냐?",택
안녕..!!  어..? 택이네. 택이,"잠  어, 안녕.  못 잤냐?",택
안녕..!!  어..? 택이네. 택이,"어, 잠 안녕. 못 잤냐?",택
안녕..!!  어..? 택이네. 택이," 어, 안녕. 잠 못 잤냐?",택
어..? 택이네. 안녕..!! 택이,"잠  어, 안녕.  못 잤냐?",택
어..? 택이네. 안녕..!! 택이,"어, 잠 안녕. 못 잤냐?",택
어..? 택이네. 안녕..!! 택이," 어, 안녕. 잠 못 잤냐?",택
어..? 택이네. 택이 안녕..!!,"잠  어, 안녕.  못 잤냐?",택
어..? 택이네. 택이 안녕..!!,"어, 잠 안녕. 못 잤냐?",택
어..? 택이네. 택이 안녕..!!," 어, 안녕. 잠 못 잤냐?",택
"택이 너, 언제 왔냐?",어젯밤에.,택
"택이 너, 언제 왔냐?",어젯밤에.,택
택이 왔어? 뭐야 이게?,어젯밤에.,택
택이 왔어? 뭐야 이게?,어젯밤에.,택
아저씨 택이 왔어요?,어젯밤에.,택
아저씨 택이 왔어요?,어젯밤에.,택
"언제 택이 너,  왔냐?",어젯밤에.,택
"언제 택이 너,  왔냐?",어젯밤에.,택
"택이 너, 왔냐? 언제",어젯밤에.,택
"택이 너, 왔냐? 언제",어젯밤에.,택
"택이 너, 왔냐?",어젯밤에.,택
"택이 너, 왔냐?",어젯밤에.,택
"택이 너, 언제 왔냐?",어젯밤에.,택
"택이 너, 언제 왔냐?",어젯밤에.,택
야.,아..!!,택
야.,아..!!,택
야.,아..!!,택
야.,아..!!,택
야,아..!!,택
야,아..!!,택
야.,아..!!,택
야.,아..!!,택
야.,아..!!,택
야.,아..!!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
그럼 우리..헤어지는 거 아니죠?,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
그럼 우리..헤어지는 거 아니죠?,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
그럼 우리..헤어지는 거 아니죠?,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
그럼 우리..헤어지는 거 아니죠?,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
우리 사귀는 거 아닌가…?요?,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
우리 사귀는 거 아닌가…?요?,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
우리 사귀는 거 아닌가…?요?,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
우리 사귀는 거 아닌가…?요?,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
이러는 너 우리한테만  거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
이러는 너 우리한테만  거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
이러는 너 우리한테만  거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
이러는 너 우리한테만  거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 그럴 안 거지..!? 응?!,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
너 우리한테만 이러는 거지..!? 딴 데 가선 그럴 안 거지..!? 응?!,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 그럴 안 거지..!? 응?!,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 그럴 안 거지..!? 응?!,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,응?! 너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!?,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 딴 거지..!? 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,너 우리한테만 이러는 거지..!? 딴 데 가선 안 그럴 거지..!? 응?!,택
그걸 나한테 물어.,바보냐? 내가,택
그걸 나한테 물어.,바보냐? 내가,택
그걸 나한테 물어.,내가 바보냐?,택
어..?아.. 뭐 좀 물어볼 게 있어서.,바보냐? 내가,택
어..?아.. 뭐 좀 물어볼 게 있어서.,바보냐? 내가,택
어..?아.. 뭐 좀 물어볼 게 있어서.,내가 바보냐?,택
대충 알려주라니까 좀..,바보냐? 내가,택
대충 알려주라니까 좀..,바보냐? 내가,택
대충 알려주라니까 좀..,내가 바보냐?,택
있으면 모르는 거  그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,바보냐? 내가,택
있으면 모르는 거  그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,바보냐? 내가,택
있으면 모르는 거  그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,내가 바보냐?,택
모르는 거 있으면 그냥 사람들한테 해 부탁해서 달라 그래. 알았지?,바보냐? 내가,택
모르는 거 있으면 그냥 사람들한테 해 부탁해서 달라 그래. 알았지?,바보냐? 내가,택
모르는 거 있으면 그냥 사람들한테 해 부탁해서 달라 그래. 알았지?,내가 바보냐?,택
모르는 거 있으면 그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,바보냐? 내가,택
모르는 거 있으면 그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,바보냐? 내가,택
모르는 거 있으면 그냥 사람들한테 부탁해서 해 달라 그래. 알았지?,내가 바보냐?,택
응. 자. 바보지? 바보 맞지? 응? 바보야.,아..!!,택
응. 자. 바보지? 바보 맞지? 응? 바보야.,아..!!,택
내가 바보냐?,아..!!,택
내가 바보냐?,아..!!,택
아휴 진짜야~ 내가 바보냐?,아..!!,택
아휴 진짜야~ 내가 바보냐?,아..!!,택
바보야.  응. 자. 바보지? 바보 맞지? 응?,아..!!,택
바보야.  응. 자. 바보지? 바보 맞지? 응?,아..!!,택
응. 자. 바보 바보지? 맞지? 응? 바보야.,아..!!,택
응. 자. 바보 바보지? 맞지? 응? 바보야.,아..!!,택
응. 자. 바보지? 바보 맞지? 응? 바보야.,아..!!,택
응. 자. 바보지? 바보 맞지? 응? 바보야.,아..!!,택
짐 이게 다야? 중국에 일주일 있는다며.,자켓은..? 와이셔츠랑.. 바지.,택
짐 이게 다야? 중국에 일주일 있는다며.,바지. 와이셔츠랑.. 자켓은..?,택
짐 이게 다야? 중국에 일주일 있는다며.,와이셔츠랑.. 바지. 자켓은..?,택
에헤이~ 니 일주일만이다! 그래 바쁘나?,자켓은..? 와이셔츠랑.. 바지.,택
에헤이~ 니 일주일만이다! 그래 바쁘나?,바지. 와이셔츠랑.. 자켓은..?,택
에헤이~ 니 일주일만이다! 그래 바쁘나?,와이셔츠랑.. 바지. 자켓은..?,택
"그럼 내가, 너 따라 중국 들어가야 될 텐데..?",자켓은..? 와이셔츠랑.. 바지.,택
"그럼 내가, 너 따라 중국 들어가야 될 텐데..?",바지. 와이셔츠랑.. 자켓은..?,택
"그럼 내가, 너 따라 중국 들어가야 될 텐데..?",와이셔츠랑.. 바지. 자켓은..?,택
다야? 짐 이게  중국에 일주일 있는다며.,자켓은..? 와이셔츠랑.. 바지.,택
다야? 짐 이게  중국에 일주일 있는다며.,바지. 와이셔츠랑.. 자켓은..?,택
다야? 짐 이게  중국에 일주일 있는다며.,와이셔츠랑.. 바지. 자켓은..?,택
짐 이게 다야? 일주일 중국에 있는다며.,자켓은..? 와이셔츠랑.. 바지.,택
짐 이게 다야? 일주일 중국에 있는다며.,바지. 와이셔츠랑.. 자켓은..?,택
짐 이게 다야? 일주일 중국에 있는다며.,와이셔츠랑.. 바지. 자켓은..?,택
짐 이게 다야? 중국에 일주일 있는다며.,자켓은..? 와이셔츠랑.. 바지.,택
짐 이게 다야? 중국에 일주일 있는다며.,바지. 와이셔츠랑.. 자켓은..?,택
짐 이게 다야? 중국에 일주일 있는다며.,와이셔츠랑.. 바지. 자켓은..?,택
넣었어.,됐어. 그럼,택
넣었어.,됐어. 그럼,택
넣었어.,됐어.,택
넣었어.,그럼 됐어.,택
됐어요.,됐어. 그럼,택
됐어요.,됐어. 그럼,택
됐어요.,됐어.,택
됐어요.,그럼 됐어.,택
됐어.,됐어. 그럼,택
됐어.,됐어. 그럼,택
됐어.,됐어.,택
됐어.,그럼 됐어.,택
넣었어.,됐어. 그럼,택
넣었어.,됐어. 그럼,택
넣었어.,됐어.,택
넣었어.,그럼 됐어.,택
넣었어.,됐어. 그럼,택
넣었어.,됐어. 그럼,택
넣었어.,됐어.,택
넣었어.,그럼 됐어.,택
네.  근데 내일 바로 가신대요.,가신대요. 네.  근데 내일 바로,택
네.  근데 내일 바로 가신대요.,네. 내일 근데 바로 가신대요.,택
네.  근데 내일 바로 가신대요.,네. 근데 내일 가신대요.,택
네.  근데 내일 바로 가신대요.,네.  근데 내일 바로 가신대요.,택
내일 아침에 찾으러 갈게요!! 내일 봐요!!!,가신대요. 네.  근데 내일 바로,택
내일 아침에 찾으러 갈게요!! 내일 봐요!!!,네. 내일 근데 바로 가신대요.,택
내일 아침에 찾으러 갈게요!! 내일 봐요!!!,네. 근데 내일 가신대요.,택
내일 아침에 찾으러 갈게요!! 내일 봐요!!!,네.  근데 내일 바로 가신대요.,택
내일 해.,가신대요. 네.  근데 내일 바로,택
내일 해.,네. 내일 근데 바로 가신대요.,택
내일 해.,네. 근데 내일 가신대요.,택
내일 해.,네.  근데 내일 바로 가신대요.,택
첫 내일  판 지면 바로 오겠네. 그치?,가신대요. 네.  근데 내일 바로,택
첫 내일  판 지면 바로 오겠네. 그치?,네. 내일 근데 바로 가신대요.,택
첫 내일  판 지면 바로 오겠네. 그치?,네. 근데 내일 가신대요.,택
첫 내일  판 지면 바로 오겠네. 그치?,네.  근데 내일 바로 가신대요.,택
내일 첫 지면 판 바로 오겠네. 그치?,가신대요. 네.  근데 내일 바로,택
