Q,A,role
µµ´ëÃ¼ ¿Ö ±×·¯´Âµ¥ ´Ï,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
µµ´ëÃ¼ ¿Ö ±×·¯´Âµ¥ ´Ï,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
"¹¹. ¿Ö, ¹¹. ¿Ö?","¾î¶°³Ä°í. ´ö¼±¾Æ, ³Í  ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
"¹¹. ¿Ö, ¹¹. ¿Ö?","´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ±×·¸°Ô ÃëÇâÀº ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
"¹¹. ¿Ö, ¹¹. ¿Ö?","´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
"¹¹. ¿Ö, ¹¹. ¿Ö?","´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
¿Ö..!?,"¾î¶°³Ä°í. ´ö¼±¾Æ, ³Í  ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
¿Ö..!?,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ±×·¸°Ô ÃëÇâÀº ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
¿Ö..!?,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
¿Ö..!?,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
°Å ±×·±  ¿Ö ¹°¾îº¸°í ±×·¡...,"¾î¶°³Ä°í. ´ö¼±¾Æ, ³Í  ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
°Å ±×·±  ¿Ö ¹°¾îº¸°í ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ±×·¸°Ô ÃëÇâÀº ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
°Å ±×·±  ¿Ö ¹°¾îº¸°í ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
°Å ±×·±  ¿Ö ¹°¾îº¸°í ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ¿Ö ±×·¡...,"¾î¶°³Ä°í. ´ö¼±¾Æ, ³Í  ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ¿Ö ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ±×·¸°Ô ÃëÇâÀº ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ¿Ö ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ¿Ö ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ±×·¡...,"¾î¶°³Ä°í. ´ö¼±¾Æ, ³Í  ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. ¾Æ´Ï °í±¸¸¶ ±×·¸°Ô ÃëÇâÀº ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
±×·± °Å ¹°¾îº¸°í ±×·¡...,"´ö¼±¾Æ, ³Í ¾î¶°³Ä°í. ´Ù¸¥ »ç¶÷ÀÌ ÁÁ¾ÆÇÏ´Â °Å ¸»°í. ³Ê. ´Ï°¡ ÁÁ¾ÆÇÏ´Â »ç¶÷Àº ´©±¸³Ä°í. °í±¸¸¶ ÃëÇâÀº ±×·¸°Ô ºÐ¸íÇÑ ¾Ö°¡. ¹¹ ÁÁ¾ÆÇÏ´Â »ç¶÷ ÃëÇâ °°Àº °Ç ¾ø³Ä? ´ö¼±, ¾Æ´Ï ¼ö¿¬¾Æ. ³²ÀÌ ³Î ÁÁ¾ÆÇÏ´Â °É ¸»°í, ´Ï°¡ ´©±¼ ÁÁ¾ÆÇÒ ¼öµµ ÀÖ´Â °Å¾ß ±×Ä¡? ¾îÈÞ.. ¿äÁò ¾ÖµéÀº ±ÙÀÇ °ø½Ä¸¸ ¾Ë°í ÀÎ»ýÀº ¸ô¶ó¿ä. ±Ùµ¥ ³Í ±ÙÀÇ °ø½Äµµ ¸ð¸£°í, ÀÎ»ýµµ ¸ð¸£°í ¾Æ´Â°Ô ¹¹¾ß? ¹¹¾ß ³Ê? ¾ÆÀ¯ Âü. ÀÏ¾î³ª ¾ó¸¥.",µ¿·æ
