Q,A,role
"..  선우야. 아, 아, 아, 아, 아아..!!",".. 선우야. 아, 아, 아, 아, 아아..!!",정환
"..  선우야. 아, 아, 아, 아, 아아..!!","..  선우야. 아, 아, 아, 아, 아아..!!",정환
야. 선우야..!! 야!!,"아, ..  선우야.     아아..!!",정환
야. 선우야..!! 야!!,".. 선우야. 아, 아, 아, 아, 아아..!!",정환
야. 선우야..!! 야!!,"..  선우야. 아, 아, 아, 아, 아아..!!",정환
"근데, 선우야.","아, ..  선우야.     아아..!!",정환
"근데, 선우야.",".. 선우야. 아, 아, 아, 아, 아아..!!",정환
"근데, 선우야.","..  선우야. 아, 아, 아, 아, 아아..!!",정환
"선우야. ..   아, 아, 아, 아, 아아..!!","아, ..  선우야.     아아..!!",정환
"선우야. ..   아, 아, 아, 아, 아아..!!",".. 선우야. 아, 아, 아, 아, 아아..!!",정환
"선우야. ..   아, 아, 아, 아, 아아..!!","..  선우야. 아, 아, 아, 아, 아아..!!",정환
"선우야. .. 아, 아, 아, 아, 아아..!!","아, ..  선우야.     아아..!!",정환
"선우야. .. 아, 아, 아, 아, 아아..!!",".. 선우야. 아, 아, 아, 아, 아아..!!",정환
"선우야. .. 아, 아, 아, 아, 아아..!!","..  선우야. 아, 아, 아, 아, 아아..!!",정환
"..  선우야. 아, 아, 아, 아, 아아..!!","아, ..  선우야.     아아..!!",정환
"..  선우야. 아, 아, 아, 아, 아아..!!",".. 선우야. 아, 아, 아, 아, 아아..!!",정환
"..  선우야. 아, 아, 아, 아, 아아..!!","..  선우야. 아, 아, 아, 아, 아아..!!",정환
미친 개 니가 맡어.저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"새끼.  아우, 저 샌님  ",정환
미친 개 니가 맡어.저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"아우, 샌님 저 새끼.",정환
미친 개 니가 맡어.저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"아우, 샌님 새끼.",정환
미친 개 니가 맡어.저 새끼 내가 딱 싫어하는 스타일인 거 알지?," 아우, 저 샌님 새끼. ",정환
저 새끼가 아주 나쁜 새끼였으면 좋겠습니다.,"새끼.  아우, 저 샌님  ",정환
저 새끼가 아주 나쁜 새끼였으면 좋겠습니다.,"아우, 샌님 저 새끼.",정환
저 새끼가 아주 나쁜 새끼였으면 좋겠습니다.,"아우, 샌님 새끼.",정환
저 새끼가 아주 나쁜 새끼였으면 좋겠습니다.," 아우, 저 샌님 새끼. ",정환
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,"새끼.  아우, 저 샌님  ",정환
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,"아우, 샌님 저 새끼.",정환
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,"아우, 샌님 새끼.",정환
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!," 아우, 저 샌님 새끼. ",정환
알지? 저 새끼 내가 딱 싫어하는 스타일인 거,"새끼.  아우, 저 샌님  ",정환
알지? 저 새끼 내가 딱 싫어하는 스타일인 거,"아우, 샌님 저 새끼.",정환
알지? 저 새끼 내가 딱 싫어하는 스타일인 거,"아우, 샌님 새끼.",정환
알지? 저 새끼 내가 딱 싫어하는 스타일인 거," 아우, 저 샌님 새끼. ",정환
저 새끼 내가 싫어하는 딱 스타일인 거 알지?,"새끼.  아우, 저 샌님  ",정환
저 새끼 내가 싫어하는 딱 스타일인 거 알지?,"아우, 샌님 저 새끼.",정환
저 새끼 내가 싫어하는 딱 스타일인 거 알지?,"아우, 샌님 새끼.",정환
저 새끼 내가 싫어하는 딱 스타일인 거 알지?," 아우, 저 샌님 새끼. ",정환
저 새끼 내가 싫어하는 스타일인 거 알지?,"새끼.  아우, 저 샌님  ",정환
저 새끼 내가 싫어하는 스타일인 거 알지?,"아우, 샌님 저 새끼.",정환
저 새끼 내가 싫어하는 스타일인 거 알지?,"아우, 샌님 새끼.",정환
저 새끼 내가 싫어하는 스타일인 거 알지?," 아우, 저 샌님 새끼. ",정환
저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"새끼.  아우, 저 샌님  ",정환
저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"아우, 샌님 저 새끼.",정환
저 새끼 내가 딱 싫어하는 스타일인 거 알지?,"아우, 샌님 새끼.",정환
저 새끼 내가 딱 싫어하는 스타일인 거 알지?," 아우, 저 샌님 새끼. ",정환
"아, 진짜 씨..!!",심판  봤냐?  못 본 거?,정환
"아, 진짜 씨..!!",봤냐? 심판 못 거? 본,정환
"아, 진짜 씨..!!",봤냐? 심판 못 본 거?,정환
씨.. 진짜..!!!,심판  봤냐?  못 본 거?,정환
씨.. 진짜..!!!,봤냐? 심판 못 거? 본,정환
씨.. 진짜..!!!,봤냐? 심판 못 본 거?,정환
씨.. 진짜..!!!,심판  봤냐?  못 본 거?,정환
씨.. 진짜..!!!,봤냐? 심판 못 거? 본,정환
씨.. 진짜..!!!,봤냐? 심판 못 본 거?,정환
"진짜  아,  씨..!!",심판  봤냐?  못 본 거?,정환
"진짜  아,  씨..!!",봤냐? 심판 못 거? 본,정환
"진짜  아,  씨..!!",봤냐? 심판 못 본 거?,정환
"진짜 아, 씨..!!",심판  봤냐?  못 본 거?,정환
"진짜 아, 씨..!!",봤냐? 심판 못 거? 본,정환
"진짜 아, 씨..!!",봤냐? 심판 못 본 거?,정환
" 아, 진짜 씨..!!",심판  봤냐?  못 본 거?,정환
" 아, 진짜 씨..!!",봤냐? 심판 못 거? 본,정환
" 아, 진짜 씨..!!",봤냐? 심판 못 본 거?,정환
"야, 10대 빵.","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"야, 10대 빵.","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"야, 10대 빵.","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"야, 10대 빵."," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
"좋죠, 형. 얼마 빵?","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"좋죠, 형. 얼마 빵?","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"좋죠, 형. 얼마 빵?","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"좋죠, 형. 얼마 빵?"," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
"10,000원이요.","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"10,000원이요.","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"10,000원이요.","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"10,000원이요."," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
"빵. 야, 10대 ","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"빵. 야, 10대 ","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"빵. 야, 10대 ","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"빵. 야, 10대 "," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
"야, 빵. 10대","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"야, 빵. 10대","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"야, 빵. 10대","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"야, 빵. 10대"," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
"야, 10대 빵.","되지?  야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 ",정환
"야, 10대 빵.","야, 도롱뇽.오늘 영화 몇 야자 시냐!? 째면 되지?",정환
"야, 10대 빵.","야, 도롱뇽.오늘 영화 시냐!? 야자 째면 되지?",정환
"야, 10대 빵."," 야, 도롱뇽.오늘 영화 몇 시냐!? 야자 째면 되지?",정환
3시.,"새끼야, 미친  그래도 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 하고 수학은 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 수학은 하고 가야 될 거 아니야..!!",정환
"야, 3분 남았어.","새끼야, 미친  그래도 수학은 하고 가야 될 거 아니야..!!",정환
"야, 3분 남았어.","미친 새끼야, 그래도 하고 수학은 가야 될 거 아니야..!!",정환
"야, 3분 남았어.","미친 새끼야, 수학은 하고 가야 될 거 아니야..!!",정환
"야, 3분 남았어.","미친 새끼야, 그래도 수학은 하고 가야 될 거 아니야..!!",정환
나도 3번인데..?,"새끼야, 미친  그래도 수학은 하고 가야 될 거 아니야..!!",정환
나도 3번인데..?,"미친 새끼야, 그래도 하고 수학은 가야 될 거 아니야..!!",정환
나도 3번인데..?,"미친 새끼야, 수학은 하고 가야 될 거 아니야..!!",정환
나도 3번인데..?,"미친 새끼야, 그래도 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"새끼야, 미친  그래도 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 하고 수학은 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"새끼야, 미친  그래도 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 하고 수학은 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 수학은 하고 가야 될 거 아니야..!!",정환
3시.,"미친 새끼야, 그래도 수학은 하고 가야 될 거 아니야..!!",정환
"정팔아, 뒤에 미친 개새끼..!!",어..?,정환
"정팔아, 뒤에 미친 개새끼..!!",어..?,정환
"미친 새끼, 아으..!!",어..?,정환
"미친 새끼, 아으..!!",어..?,정환
아유..!! 미친놈.,어..?,정환
아유..!! 미친놈.,어..?,정환
"개새끼..!!  정팔아, 뒤에 미친  ",어..?,정환
"개새끼..!!  정팔아, 뒤에 미친  ",어..?,정환
"정팔아, 미친 뒤에 개새끼..!!",어..?,정환
"정팔아, 미친 뒤에 개새끼..!!",어..?,정환
" 정팔아, 뒤에 미친 개새끼..!! ",어..?,정환
" 정팔아, 뒤에 미친 개새끼..!! ",어..?,정환
우리 사귀는 거 아닌가…?요?,동네 예. 형..  친구들이에요.,정환
우리 사귀는 거 아닌가…?요?,예. 동네 형.. 친구들이에요.,정환
우리 사귀는 거 아닌가…?요?,예. 형.. 동네 친구들이에요.,정환
친구들?,동네 예. 형..  친구들이에요.,정환
친구들?,예. 동네 형.. 친구들이에요.,정환
친구들?,예. 형.. 동네 친구들이에요.,정환
덕선이 넌 니들끼리 뭐야?,동네 예. 형..  친구들이에요.,정환
덕선이 넌 니들끼리 뭐야?,예. 동네 형.. 친구들이에요.,정환
덕선이 넌 니들끼리 뭐야?,예. 형.. 동네 친구들이에요.,정환
"어?!  야, 니네들 되게 친하다? ",동네 예. 형..  친구들이에요.,정환
"어?!  야, 니네들 되게 친하다? ",예. 동네 형.. 친구들이에요.,정환
"어?!  야, 니네들 되게 친하다? ",예. 형.. 동네 친구들이에요.,정환
"야, 니네들 친하다? 되게 어?!",동네 예. 형..  친구들이에요.,정환
"야, 니네들 친하다? 되게 어?!",예. 동네 형.. 친구들이에요.,정환
"야, 니네들 친하다? 되게 어?!",예. 형.. 동네 친구들이에요.,정환
" 야, 니네들 되게 친하다? 어?!",동네 예. 형..  친구들이에요.,정환
" 야, 니네들 되게 친하다? 어?!",예. 동네 형.. 친구들이에요.,정환
" 야, 니네들 되게 친하다? 어?!",예. 형.. 동네 친구들이에요.,정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,"너 .. 야,  잠깐 빼면 안 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 안 빼면 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 빼면 안 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 빼면 안 되냐?",정환
"빨리 나와, 가자.","너 .. 야,  잠깐 빼면 안 되냐?",정환
"빨리 나와, 가자.",".. 야, 너 잠깐 안 빼면 되냐?",정환
"빨리 나와, 가자.",".. 야, 너 빼면 안 되냐?",정환
"빨리 나와, 가자.",".. 야, 너 잠깐 빼면 안 되냐?",정환
야 근데 너무 늦어서 학주한테 걸릴 거 같은데,"너 .. 야,  잠깐 빼면 안 되냐?",정환
야 근데 너무 늦어서 학주한테 걸릴 거 같은데,".. 야, 너 잠깐 안 빼면 되냐?",정환
야 근데 너무 늦어서 학주한테 걸릴 거 같은데,".. 야, 너 빼면 안 되냐?",정환
야 근데 너무 늦어서 학주한테 걸릴 거 같은데,".. 야, 너 잠깐 빼면 안 되냐?",정환
씨.. 에이  빨리 가. 우리도 학주 수업이야.,"너 .. 야,  잠깐 빼면 안 되냐?",정환
씨.. 에이  빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 안 빼면 되냐?",정환
씨.. 에이  빨리 가. 우리도 학주 수업이야.,".. 야, 너 빼면 안 되냐?",정환
씨.. 에이  빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 빼면 안 되냐?",정환
에이 빨리 씨.. 가. 우리도 학주 수업이야.,"너 .. 야,  잠깐 빼면 안 되냐?",정환
에이 빨리 씨.. 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 안 빼면 되냐?",정환
에이 빨리 씨.. 가. 우리도 학주 수업이야.,".. 야, 너 빼면 안 되냐?",정환
에이 빨리 씨.. 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 빼면 안 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,"너 .. 야,  잠깐 빼면 안 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 안 빼면 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 빼면 안 되냐?",정환
에이 씨.. 빨리 가. 우리도 학주 수업이야.,".. 야, 너 잠깐 빼면 안 되냐?",정환
아빠 유품인데 어떻게 빼냐..!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
이거 돌아가신 아빠가 주신 거잖아.,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
이거 돌아가신 아빠가 주신 거잖아.,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
이거 돌아가신 아빠가 주신 거잖아.,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
이거 돌아가신 아빠가 주신 거잖아.,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
아빠는!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
아빠는!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
아빠는!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
아빠는!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
어떻게  아빠 유품인데  빼냐..!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
어떻게  아빠 유품인데  빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
어떻게  아빠 유품인데  빼냐..!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
어떻게  아빠 유품인데  빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
유품인데 아빠 어떻게 빼냐..!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
유품인데 아빠 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
유품인데 아빠 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
유품인데 아빠 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
아빠 유품인데 빼냐..!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
아빠 유품인데 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
아빠 유품인데 빼냐..!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
아빠 유품인데 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
아빠 유품인데 어떻게 빼냐..!?,"진짜.. 왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼  ",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 씨, 되지.아우 답답한 새끼 진짜..",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜..",정환
아빠 유품인데 어떻게 빼냐..!?,"왜 못 빼, 알았다 하고 잠깐 빼고 다시 하면 되지.아우 씨, 답답한 새끼 진짜.. ",정환
내일 또 오자고?,"그럼 아,  안 오냐?",정환
내일 또 오자고?,"그럼 아, 안 오냐?",정환
